71.1099,91.2694,-0.835339,-0.150213,1.15233,-0.835339,-0.594561,-0.104194,0.797271
83.236,75.064,-0.609217,-0.130822,0.870631,-0.609217,-0.584554,-0.122891,0.801994
110.833,79.0226,-0.652805,-0.143435,0.979318,-0.652805,-0.564044,-0.120674,0.81688
139.821,95.4417,-0.61002,-0.120796,0.971938,-0.61002,-0.542119,-0.104132,0.833824
179.917,78.2133,-0.573346,-0.146512,0.997662,-0.573346,-0.506809,-0.12692,0.852664
207.655,92.0229,-0.565055,-0.135645,1.04901,-0.565055,-0.482715,-0.112594,0.86851
222.647,85.3929,-0.560225,-0.148842,1.0791,-0.560225,-0.468195,-0.121537,0.875227
247.514,82.4043,-0.48568,-0.141499,1.00284,-0.48568,-0.443848,-0.12687,0.887076
283.916,87.3674,-0.516774,-0.159358,1.17859,-0.516774,-0.40702,-0.123196,0.905073
295.28,94.7596,-0.642847,-0.188166,1.50545,-0.642847,-0.39542,-0.114674,0.911314
322.806,99.7809,-0.703969,-0.21524,1.79951,-0.703969,-0.365642,-0.109846,0.924251
357.18,96.7463,-0.590279,-0.212173,1.71635,-0.590279,-0.326296,-0.115463,0.938189
374.74,92.0979,-0.482767,-0.195842,1.51392,-0.482767,-0.305368,-0.122327,0.944344
414.674,94.1562,-0.396545,-0.189471,1.49835,-0.396545,-0.256781,-0.121455,0.958808
447.931,90.0809,-0.363043,-0.217701,1.64899,-0.363043,-0.21452,-0.128144,0.968277
465.221,86.9874,-0.317873,-0.220174,1.61735,-0.317873,-0.192036,-0.132867,0.972352
474.217,77.8181,-0.288109,-0.232486,1.56519,-0.288109,-0.179966,-0.145348,0.972875
585.832,96.1062,-0.04337,-0.163687,1.32946,-0.04337,-0.0294762,-0.122965,0.991973
616.255,74.7306,0.0136409,-0.235223,1.55161,0.0136409,0.0124587,-0.1519,0.988317
632.589,81.8637,0.0504803,-0.231344,1.63001,0.0504803,0.0349483,-0.142223,0.989218
653.211,75.9684,0.0861816,-0.218761,1.46644,0.0861816,0.0631634,-0.149949,0.986674
687.423,73.7775,0.119003,-0.173077,1.14775,0.119003,0.109626,-0.152269,0.982241
717.972,81.8938,0.161362,-0.156296,1.11907,0.161362,0.150793,-0.140642,0.97851
744.269,96.3941,0.198487,-0.133173,1.1084,0.198487,0.185947,-0.120488,0.975144
783.854,83.0933,0.262714,-0.156245,1.13214,0.262714,0.236413,-0.136663,0.961994
794.351,93.1694,0.273477,-0.138194,1.11214,0.273477,0.250044,-0.122974,0.960393
834.628,74.0343,0.308061,-0.153921,1.0311,0.308061,0.298421,-0.145882,0.94322
843.821,77.1938,0.29881,-0.139692,0.964004,0.29881,0.309532,-0.141303,0.940332
868.772,83.4342,0.370437,-0.146965,1.0747,0.370437,0.338961,-0.131891,0.93151
957.17,77.3613,0.751686,-0.234414,1.60422,0.751686,0.433803,-0.133687,0.891035
966.678,86.5407,0.574062,-0.160352,1.20366,0.574062,0.443937,-0.121856,0.887733
51.0071,104.056,-0.988246,-0.148633,1.308,-0.988246,-0.609509,-0.088941,0.787775
67.5883,100.667,-0.974835,-0.157758,1.32926,-0.974835,-0.597691,-0.0936504,0.796238
152.469,103.842,-0.598374,-0.110767,0.979417,-0.598374,-0.532159,-0.0952307,0.841271
183.951,101.416,-0.638457,-0.131283,1.11617,-0.638457,-0.504823,-0.0999525,0.857417
211.81,112.609,-0.556376,-0.106049,1.04371,-0.556376,-0.480054,-0.0881555,0.872798
213.8,120.756,-0.549582,-0.0938786,1.03639,-0.549582,-0.478586,-0.0784197,0.874532
263.46,99.2957,-0.551676,-0.14071,1.18331,-0.551676,-0.4289,-0.107208,0.896968
274.539,100.502,-0.524093,-0.136385,1.1622,-0.524093,-0.417587,-0.106343,0.902393
299.74,98.8524,-0.657155,-0.186285,1.55936,-0.657155,-0.390863,-0.109793,0.913877
345.301,106.894,-0.650128,-0.198041,1.80295,-0.650128,-0.340528,-0.101839,0.934703
349.248,112.94,-0.624049,-0.178463,1.75778,-0.624049,-0.336239,-0.094214,0.937052
377.717,121.432,-0.534853,-0.152473,1.69243,-0.534853,-0.303024,-0.084227,0.949254
415.71,102.282,-0.39139,-0.171545,1.48679,-0.39139,-0.255812,-0.110795,0.960357
428.108,104.203,-0.370691,-0.169399,1.50353,-0.370691,-0.240304,-0.108706,0.964592
463.812,104.493,-0.367073,-0.207361,1.84219,-0.367073,-0.194428,-0.109463,0.97479
481.254,117.4,-0.42545,-0.229922,2.40663,-0.42545,-0.171824,-0.0925248,0.980773
565.994,121.184,-0.0544193,-0.0816418,0.914773,-0.0544193,-0.0569929,-0.0885789,0.994437
587.987,110.552,-0.0252946,-0.0883255,0.856715,-0.0252946,-0.0265647,-0.103273,0.994298
675.06,99.8591,0.187567,-0.248795,2.12032,0.187567,0.0933417,-0.117396,0.988689
702.219,101.904,0.178776,-0.162981,1.43685,0.178776,0.130195,-0.114145,0.984896
717.737,98.2118,0.161901,-0.13225,1.12423,0.161901,0.150915,-0.118778,0.981385
743.203,99.4876,0.197586,-0.129005,1.11209,0.197586,0.184641,-0.116381,0.975891
781.325,114.221,0.280382,-0.117936,1.22316,0.280382,0.23435,-0.095546,0.967446
786.317,115.277,0.298578,-0.120139,1.26418,0.298578,0.240715,-0.0939867,0.966034
843.095,96.5949,0.263213,-0.10163,0.856947,0.263213,0.309686,-0.116339,0.943695
926.047,110.686,0.705509,-0.167715,1.65296,0.705509,0.403652,-0.0943511,0.910034
964.919,102.15,0.557677,-0.132109,1.17624,0.557677,0.443152,-0.102902,0.890521
965.831,122.53,0.748347,-0.132565,1.56014,0.748347,0.445074,-0.0777933,0.892109
1049.7,96.332,0.567801,-0.115447,0.97458,0.567801,0.521333,-0.104716,0.846904
26.6364,133.33,-0.726783,-0.0693541,0.934304,-0.726783,-0.627311,-0.0560641,0.776748
30.8715,129.5,-0.724046,-0.0745838,0.937485,-0.724046,-0.624372,-0.0603615,0.778791
61.5068,149.933,-0.880755,-0.061986,1.19192,-0.880755,-0.604169,-0.0390643,0.795898
86.008,149.912,-0.831841,-0.0612553,1.17899,-0.831841,-0.586515,-0.0397286,0.808964
131.304,150.026,-0.858032,-0.0686638,1.32591,-0.858032,-0.551549,-0.0407848,0.833145
158.416,133.985,-0.64582,-0.0784634,1.06679,-0.64582,-0.528603,-0.060343,0.846722
183.772,134.977,-0.621146,-0.0791069,1.08615,-0.621146,-0.506605,-0.0601081,0.860081
203.965,129.199,-0.580863,-0.0847733,1.06739,-0.580863,-0.488095,-0.0678069,0.870153
228.665,148.868,-0.532542,-0.0559615,1.04275,-0.532542,-0.465457,-0.044695,0.883941
239.292,137.317,-0.532429,-0.0732217,1.07152,-0.532429,-0.454788,-0.0592112,0.888629
276.101,149.893,-0.726022,-0.0824641,1.60003,-0.726022,-0.417925,-0.0445866,0.907387
320.962,145.708,-0.707496,-0.102493,1.79596,-0.707496,-0.369448,-0.0509936,0.927851
321.864,126.256,-0.702085,-0.149359,1.78846,-0.702085,-0.367855,-0.0760128,0.926771
361.792,145.935,-0.600297,-0.10082,1.77474,-0.600297,-0.32264,-0.0516438,0.945112
377.805,137.557,-0.537487,-0.115678,1.70078,-0.537487,-0.303395,-0.063035,0.950778
398.155,144.99,-0.481952,-0.0958927,1.67214,-0.481952,-0.278824,-0.0536549,0.958842
424.63,144.631,-0.505321,-0.11617,1.99428,-0.505321,-0.245782,-0.054638,0.967784
469.03,149.649,-0.445705,-0.118066,2.30351,-0.445705,-0.188521,-0.04853,0.980869
489.5,149.567,-0.395989,-0.122552,2.39067,-0.395989,-0.161379,-0.0488813,0.985681
516.782,140.646,-0.238762,-0.11859,1.86759,-0.238762,-0.124551,-0.0614004,0.990312
534.853,144.711,-0.146952,-0.082808,1.43135,-0.146952,-0.0999693,-0.055975,0.993415
568.112,143.382,-0.0531774,-0.0554746,0.936609,-0.0531774,-0.0541935,-0.0580111,0.996844
598.219,149.067,-0.00487418,-0.0163707,0.322081,-0.00487418,-0.012467,-0.0502192,0.99866
693.63,149.506,0.298625,-0.131548,2.62578,0.298625,0.119238,-0.0492608,0.991643
710.749,133.409,0.121178,-0.0624525,0.896873,0.121178,0.142224,-0.0711514,0.987274
756.861,129.956,0.224277,-0.0864013,1.14503,0.224277,0.203258,-0.0750452,0.976245
773.175,127.186,0.265553,-0.096649,1.21727,0.265553,0.224286,-0.078414,0.971363
806.599,148.18,0.439175,-0.0850112,1.65482,0.439175,0.266971,-0.049584,0.962428
820.614,148.144,0.507105,-0.0914458,1.78016,0.507105,0.284264,-0.0493767,0.957474
859.33,140.799,0.288574,-0.0515636,0.876957,0.288574,0.330418,-0.0582066,0.942038
866.567,143.363,0.556427,-0.0920472,1.60763,0.556427,0.33889,-0.0546831,0.939236
895.122,147.96,0.640547,-0.085347,1.66368,0.640547,0.371391,-0.0480555,0.927232
915.678,131.29,0.691116,-0.123288,1.67389,0.691116,0.393422,-0.0687737,0.916782
944.867,131.007,0.729882,-0.11914,1.61536,0.729882,0.424181,-0.0680963,0.903014
1046.07,128.08,0.49613,-0.0660498,0.863952,0.49613,0.519893,-0.0676825,0.851546
1062.51,134.424,0.650873,-0.0737142,1.08105,0.650873,0.534138,-0.059584,0.843295
57.6799,151.625,-0.81341,-0.0542549,1.09667,-0.81341,-0.606892,-0.0370984,0.793918
80.9063,158.09,-0.79839,-0.0459248,1.12272,-0.79839,-0.590451,-0.0304334,0.806499
87.8612,153.977,-0.819453,-0.0541435,1.16603,-0.819453,-0.585245,-0.0352035,0.810092
125.162,154.146,-0.869469,-0.0613323,1.32647,-0.869469,-0.556574,-0.0358745,0.830023
162.275,176.663,-0.807218,-0.0208533,1.33337,-0.807218,-0.526252,-0.0101159,0.850269
185.06,168.007,-0.661949,-0.0329032,1.15764,-0.661949,-0.506267,-0.0206387,0.86213
189.152,159.997,-0.652335,-0.0453446,1.15213,-0.652335,-0.502481,-0.0303122,0.864057
220.102,158.981,-0.535862,-0.0410436,1.02683,-0.535862,-0.473869,-0.0321156,0.880009
279.101,151.894,-0.713595,-0.0774293,1.58723,-0.713595,-0.414838,-0.0421324,0.908919
316.677,153.859,-0.694985,-0.0799697,1.73964,-0.694985,-0.374388,-0.04041,0.926391
345.71,165.813,-0.667433,-0.0544513,1.85112,-0.667433,-0.341727,-0.0253565,0.939457
351.616,151.779,-0.632219,-0.0873996,1.79509,-0.632219,-0.334669,-0.0437837,0.941318
384.998,163.728,-0.517917,-0.0543475,1.6909,-0.517917,-0.295189,-0.0285472,0.955012
398.294,159.366,-0.490047,-0.0643557,1.70022,-0.490047,-0.278889,-0.0345101,0.959703
436.41,169.567,-0.553302,-0.0553311,2.32358,-0.553302,-0.231091,-0.0211745,0.972702
452.856,165.744,-0.516566,-0.0698121,2.39378,-0.516566,-0.209841,-0.0264739,0.977377
481.446,175.854,-0.421836,-0.0363374,2.38634,-0.421836,-0.172296,-0.0128273,0.984962
523.95,175.792,-0.234452,-0.0301715,1.98249,-0.234452,-0.115021,-0.0130218,0.993278
526.961,174.794,-0.218035,-0.0317234,1.91136,-0.218035,-0.11091,-0.0144068,0.993726
558.215,161.727,-0.0847432,-0.041355,1.19834,-0.0847432,-0.0679396,-0.0325816,0.997157
601.329,166.384,-0.00532318,-0.0130813,0.463163,-0.00532318,-0.00815358,-0.0261873,0.999624
614.365,172.414,0.00156673,-0.0058279,0.277883,0.00156673,0.00997515,-0.0178042,0.999792
693.631,154.568,0.299347,-0.11361,2.63235,0.299347,0.119277,-0.0422912,0.99196
713.453,154.813,0.558564,-0.166696,3.9458,0.558564,0.146101,-0.0418015,0.988386
758.165,159.021,0.220273,-0.0408034,1.11661,0.220273,0.205402,-0.0356389,0.978028
779.687,152.31,0.393989,-0.0788318,1.71881,0.393989,0.233102,-0.0444678,0.971435
804.629,152.225,0.428763,-0.0748701,1.63268,0.428763,0.264587,-0.0442107,0.963348
839.377,151.768,0.252375,-0.0385207,0.836799,0.252375,0.307056,-0.0442328,0.950663
845.6,153.422,0.262118,-0.0368196,0.845689,0.262118,0.314511,-0.0419423,0.948327
882.569,151.879,0.633729,-0.0789689,1.72046,0.633729,0.357391,-0.0432654,0.932952
900.373,151.875,0.647215,-0.0757138,1.65109,0.647215,0.377295,-0.0429068,0.925099
929.159,150.699,0.71861,-0.0788338,1.66751,0.71861,0.408368,-0.0437801,0.911767
954.144,160.812,0.75735,-0.0545158,1.63104,0.75735,0.434462,-0.0305595,0.900171
968.72,160.862,0.777537,-0.053608,1.60714,0.777537,0.449094,-0.0302524,0.892972
14.9688,182.75,-0.544715,-0.00573681,0.697737,-0.544715,-0.635849,-0.00264735,0.771809
51.3379,201.863,-0.744345,0.0174073,0.996027,-0.744345,-0.611603,0.0183166,0.790952
111.975,194.761,-0.843175,0.0112019,1.25437,-0.843175,-0.567276,0.0109339,0.823455
118.044,179.577,-0.882802,-0.0155175,1.32707,-0.882802,-0.562555,-0.00648534,0.826734
162.271,177.679,-0.806847,-0.0190029,1.33275,-0.806847,-0.526262,-0.00891452,0.850276
182.749,199.067,-0.763878,0.01961,1.32252,-0.763878,-0.508362,0.0165897,0.860984
189.292,187.715,-0.665667,-0.00147228,1.1753,-0.665667,-0.502584,0.00300533,0.864523
232.85,189.78,-0.529395,0.00232613,1.04777,-0.529395,-0.461867,0.00563193,0.886931
238.665,186.684,-0.507736,-0.00198825,1.02179,-0.507736,-0.456202,0.00181717,0.889874
287.044,185.506,-0.753999,-0.0050952,1.71425,-0.753999,-0.406836,0.000368978,0.913501
312.667,198.579,-0.70018,0.0259603,1.72852,-0.70018,-0.379071,0.0171991,0.925208
323.068,194.47,-0.69422,0.0168353,1.77477,-0.69422,-0.36755,0.0119721,0.929927
357.357,190.483,-0.569635,0.00667816,1.65669,-0.569635,-0.328277,0.00692132,0.944556
394.331,178.069,-0.501646,-0.021586,1.70767,-0.501646,-0.283913,-0.00953207,0.958803
422.939,194.4,-0.424315,0.0160312,1.66537,-0.424315,-0.24827,0.0123747,0.968612
448.849,177.869,-0.53454,-0.0302648,2.41474,-0.53454,-0.215104,-0.00997966,0.97654
456.961,181.941,-0.497179,-0.0164472,2.36509,-0.497179,-0.204566,-0.00445956,0.978843
493.59,185.927,-0.366012,-0.0031395,2.2865,-0.366012,-0.156096,0.00097797,0.987741
501.643,189.907,-0.330833,0.00917846,2.22076,-0.330833,-0.14527,0.00645705,0.989371
536.961,197.692,-0.200102,0.0299473,1.99281,-0.200102,-0.0972216,0.0172709,0.995113
551.953,193.708,-0.129727,0.015393,1.63057,-0.129727,-0.0766122,0.011778,0.996991
594.208,197.747,-0.0216325,0.0146424,1.00486,-0.0216325,-0.0180574,0.0174267,0.999685
606.324,189.533,-0.00370962,0.00235167,0.736279,-0.00370962,-0.00120919,0.00600545,0.999981
690.708,187.601,0.19602,0.00270938,1.79611,0.19602,0.115401,0.00329644,0.993314
752.047,199.035,0.207006,0.0181833,1.09616,0.207006,0.197501,0.0188422,0.980122
769.579,199.977,0.240533,0.0203642,1.13194,0.240533,0.220299,0.0200254,0.975227
790.382,199.761,0.380008,0.0284969,1.56389,0.380008,0.246894,0.019604,0.968844
839.388,198.242,0.187347,0.00929261,0.632735,0.187347,0.307324,0.017241,0.951449
852.014,192.242,0.267335,0.0059633,0.840171,0.267335,0.322373,0.00925252,0.946567
868.614,198.188,0.294719,0.0132184,0.865568,0.294719,0.341715,0.0169572,0.93965
912.111,198.241,0.198723,0.00744847,0.517844,0.198723,0.39044,0.0166785,0.920477
937.044,198.548,0.235595,0.00835341,0.562982,0.235595,0.416987,0.0168546,0.908756
965.94,192.675,0.297191,0.00556337,0.645729,0.297191,0.446516,0.0092838,0.894727
85.3013,211.749,-0.841528,0.0373511,1.19032,-0.841528,-0.587238,0.0298551,0.808864
91.0011,204.515,-0.85798,0.0265857,1.22566,-0.85798,-0.583135,0.0218027,0.812082
164.115,215.619,-0.787685,0.0484529,1.30706,-0.787685,-0.524363,0.0359807,0.850734
186.939,207.175,-0.760206,0.0343922,1.32895,-0.760206,-0.504521,0.0263629,0.862997
194.58,203.097,-0.716007,0.0259377,1.27652,-0.716007,-0.497694,0.021569,0.867085
239.004,225.845,-0.699746,0.0712821,1.39266,-0.699746,-0.455294,0.0502416,0.888922
243.997,224.793,-0.682374,0.0685429,1.37714,-0.682374,-0.450409,0.0490813,0.891472
283.771,216.131,-0.658793,0.0573592,1.48827,-0.658793,-0.409982,0.0391898,0.911251
309.171,227.453,-0.530899,0.0701443,1.30596,-0.530899,-0.382408,0.0541965,0.922403
322.879,206.642,-0.674965,0.0450082,1.72548,-0.674965,-0.367647,0.0277062,0.929553
370.379,204.576,-0.448975,0.0320935,1.38392,-0.448975,-0.312788,0.0255721,0.949479
389.599,223.304,-0.390499,0.0633104,1.31046,-0.390499,-0.289342,0.050647,0.955885
411.664,208.521,-0.379414,0.040582,1.41157,-0.379414,-0.262335,0.0312679,0.96447
443.069,202.461,-0.351569,0.0319709,1.5488,-0.351569,-0.222523,0.0233811,0.974647
454.223,211.523,-0.320363,0.0499866,1.51306,-0.320363,-0.208003,0.0357716,0.977474
488.726,204.019,-0.302439,0.042557,1.82395,-0.302439,-0.162551,0.0258009,0.986363
521.683,225.681,-0.266792,0.117804,2.19684,-0.266792,-0.117935,0.0558104,0.991452
539.943,201.629,-0.190548,0.0405494,1.97879,-0.190548,-0.0931201,0.0227268,0.995395
552.868,220.416,-0.141198,0.0836094,1.80083,-0.141198,-0.0752672,0.0487699,0.99597
578.026,214.219,-0.055081,0.046649,1.26117,-0.055081,-0.0405071,0.0402803,0.998367
605.386,225.755,-0.00710116,0.0569081,1.09042,-0.00710116,-0.00250904,0.0563051,0.99841
644.478,223.739,0.0559811,0.0603477,1.21362,0.0559811,0.0517237,0.0534416,0.99723
653.719,226.845,0.0740081,0.0681579,1.26257,0.0740081,0.0644803,0.0576937,0.99625
697.793,227.107,0.153439,0.070932,1.30606,0.153439,0.124836,0.0577208,0.990497
732.282,219.03,0.174264,0.0462401,1.07353,0.174264,0.171252,0.0462927,0.984139
757.826,223.602,0.191536,0.0477513,0.979008,0.191536,0.204811,0.0521925,0.977409
771.278,224.205,0.20255,0.0466266,0.948903,0.20255,0.222225,0.0528041,0.973564
800.194,220.2,0.160949,0.0280285,0.654386,0.160949,0.259015,0.0469499,0.964731
934.026,208.594,0.23248,0.0158305,0.561036,0.23248,0.413706,0.0295917,0.90993
956.381,202.109,0.288538,0.0135081,0.644421,0.288538,0.436836,0.0211341,0.899293
99.9317,249.392,-0.70454,0.0839384,1.03099,-0.70454,-0.575029,0.0727498,0.814892
125.005,253.533,-0.675804,0.0905003,1.03975,-0.675804,-0.555331,0.0786799,0.827899
152.218,240.999,-0.725053,0.0830832,1.17603,-0.725053,-0.533654,0.0654301,0.843168
163.311,253.204,-0.657661,0.0954229,1.0963,-0.657661,-0.523699,0.0802139,0.848119
212.006,236.694,-0.552186,0.0671403,1.03578,-0.552186,-0.480801,0.0626304,0.87459
239.355,230.704,-0.722911,0.0834385,1.43868,-0.722911,-0.454805,0.0562426,0.888813
253.429,229.759,-0.676683,0.0793685,1.40101,-0.676683,-0.440868,0.0555105,0.895854
286.624,229.282,-0.638339,0.0821851,1.45568,-0.638339,-0.406644,0.0558985,0.911875
310.194,231.635,-0.527796,0.0772683,1.3028,-0.527796,-0.38117,0.0595744,0.922583
321.478,253.074,-0.381833,0.0861157,0.989956,-0.381833,-0.36794,0.0873872,0.925734
366.742,252.809,-0.337201,0.0900488,1.03469,-0.337201,-0.315962,0.0888198,0.944605
385.377,228.401,-0.393546,0.0715557,1.29638,-0.393546,-0.294365,0.05731,0.953973
400.423,243.639,-0.349813,0.0937974,1.23701,-0.349813,-0.27559,0.0778693,0.958116
