156,96,317.8499755859375,2
194,80,1533.45751953125,1
220,92,1966.988525390625,2
234,86,1898.3348388671875,1
259,84,3179.466552734375,0
292,88,2536.44677734375,2
300,96,2399.2998046875,1
326,99,999.3250732421875,0
360,96,173.16160583496094,1
378,92,200.59657287597656,1
417,94,212.78094482421875,0
449,90,234.58499145507812,0
466,87,762.6607666015625,0
475,78,407.97244262695312,0
0,0,20,0
0,0,20,0
0,0,20,0
584,96,657.036376953125,1
614,76,836.69281005859375,0
630,83,450.1361083984375,0
650,78,417.25796508789062,1
682,77,255.1275634765625,0
711,85,365.99862670898438,0
736,99,336.604248046875,0
774,86,1952.6966552734375,0
784,96,3204.887451171875,0
822,78,3211.74169921875,0
830,81,2702.654296875,0
855,87,1413.751708984375,0
0,0,20,0
0,0,20,0
944,80,1571.927001953125,2
950,89,1725.1787109375,0
0,0,20,0
0,0,20,0
0,0,20,0
1060,96,63.598480224609375,2
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
1208,80,613.4599609375,2
1226,96,31.562360763549805,1
12,114,1520.921142578125,1
36,100,2600.9677734375,1
64,104,2434.139404296875,2
80,100,3097.725341796875,2
0,0,20,0
0,0,20,0
168,104,269.69287109375,2
196,100,332.31854248046875,1
224,112,4660.626953125,2
226,120,2665.845458984375,1
272,100,1095.6207275390625,1
283,101,2442.634033203125,0
304,100,2314.750244140625,1
348,106,2494.978759765625,1
352,112,1962.8121337890625,1
380,120,2148.572021484375,2
418,102,322.29684448242188,1
430,104,266.56253051757812,1
464,104,606.87945556640625,1
480,116,416.21389770507812,1
0,0,20,0
0,0,20,0
564,120,271.63619995117188,2
586,110,997.688232421875,1
600,118,225.89192199707031,1
642,124,2814.579345703125,0
671,101,372.17398071289062,0
697,104,105.41132354736328,0
711,101,253.72377014160156,0
735,102,316.701171875,0
772,116,2262.376708984375,1
777,117,1991.3543701171875,0
0,0,20,0
828,100,1388.4798583984375,1
0,0,20,0
0,0,20,0
914,112,1894.600830078125,0
948,104,2387.3515625,2
952,124,2024.90234375,2
0,0,20,0
1020,118,108.59452056884766,1
1026,100,62.909431457519531,1
1056,108,92.735618591308594,1
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
7,129,342.85855102539062,0
48,132,1521.160400390625,1
52,128,1999.3328857421875,2
76,148,1669.046630859375,2
100,148,2022.4599609375,2
142,148,1698.6651611328125,1
172,132,1977.3350830078125,2
196,132,2140.64892578125,2
216,128,3321.273193359375,2
240,146,2208.25048828125,1
250,136,522.06072998046875,1
281,148,1216.5908203125,0
324,144,1086.73291015625,2
325,125,705.1998291015625,0
364,144,2931.05322265625,2
380,136,3761.01611328125,1
400,144,3406.11865234375,2
425,143,3022.656005859375,0
468,148,1375.1556396484375,2
488,148,2311.857666015625,1
515,139,134.71636962890625,0
533,143,282.83224487304688,0
566,142,525.1143798828125,0
596,148,808.3768310546875,2
611,149,1134.5438232421875,0
644,126,3173.582763671875,0
650,132,743.0098876953125,1
689,149,283.3353271484375,0
706,136,80.022994995117188,1
748,131,570.66571044921875,0
764,128,1462.5455322265625,2
798,148,471.61126708984375,1
812,148,1014.2566528320312,1
844,144,1250.277587890625,2
856,144,2265.5947265625,2
884,148,1221.21435546875,2
904,132,764.77093505859375,0
932,132,2089.73193359375,2
0,0,20,0
0,0,20,0
1020,130,98.111373901367188,1
1040,136,84.407073974609375,2
1062,130,52.074317932128906,1
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
36,166,75.815444946289062,1
74,150,409.90182495117188,0
96,156,2460.561279296875,1
102,152,1482.7568359375,1
136,152,1777.9185791015625,2
172,174,888.56591796875,1
196,164,2376.395263671875,2
200,156,1841.2777099609375,2
232,156,1700.169677734375,2
0,0,20,0
284,150,1540.99853515625,1
320,152,988.97967529296875,2
348,164,1968.8311767578125,2
354,150,2185.581298828125,1
387,162,3160.25390625,0
400,158,3023.9208984375,1
436,168,4264.87353515625,2
452,164,3474.354736328125,2
480,174,2419.6572265625,1
522,174,1571.51806640625,0
525,173,1133.6728515625,0
556,160,546.82147216796875,2
599,165,1458.61865234375,0
612,171,2566.539306640625,0
644,152,3581.97607421875,1
650,154,2052.003662109375,1
689,154,274.12484741210938,0
709,155,97.368408203125,0
749,159,141.29640197753906,0
772,152,1351.378662109375,2
796,152,348.85543823242188,2
824,152,1230.6048583984375,2
830,154,2001.92041015625,1
872,152,1631.4825439453125,2
889,152,1083.9603271484375,0
917,151,1375.354736328125,0
941,161,1961.1900634765625,0
955,161,1628.8355712890625,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
46,180,65.7025146484375,1
70,198,31.802127838134766,1
0,0,20,0
124,192,174.22056579589844,0
129,177,136.71177673339844,0
172,175,1430.5933837890625,0
192,196,1496.326171875,2
200,184,2550.445556640625,2
244,187,1332.3184814453125,0
250,184,919.163818359375,1
291,183,147.52304077148438,0
316,196,1988.318115234375,2
326,192,1001.7732543945312,1
360,188,433.47360229492188,2
396,176,2513.37939453125,2
424,192,2912.651123046875,2
448,176,3531.984130859375,2
456,180,2336.50732421875,2
492,184,2806.80859375,1
500,188,2477.9423828125,1
535,196,3148.508544921875,0
550,192,1574.68994140625,1
592,196,218.59710693359375,1
604,188,160.79458618164062,2
643,176,22.274080276489258,0
0,0,20,0
686,186,121.25597381591797,0
0,0,20,0
743,197,225.98344421386719,0
760,198,82.359817504882812,1
782,198,43.3505859375,0
820,196,75.981559753417969,2
836,190,185.3134765625,1
852,196,64.096809387207031,2
883,196,953.49249267578125,0
908,196,153.64253234863281,2
938,192,22.18586540222168,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
1210,196,45.436779022216797,1
0,0,20,0
0,0,20,0
32,222,132.57740783691406,1
0,0,20,0
99,208,36.717128753662109,0
104,201,62.753593444824219,0
0,0,20,0
174,212,447.14712524414062,1
196,204,810.59881591796875,1
204,200,1143.2615966796875,2
246,222,768.00164794921875,1
251,221,933.1910400390625,0
289,213,1002.9966430664062,0
315,224,1925.0863037109375,0
326,204,740.8699951171875,1
374,202,334.99581909179688,0
393,220,3138.76171875,0
414,206,2257.472412109375,1
444,200,2667.65625,0
455,209,2419.599365234375,0
488,202,418.109375,1
520,224,171.73136901855469,2
538,200,2975.38818359375,1
551,219,1573.9324951171875,0
576,212,103.22126007080078,2
603,223,96.639366149902344,0
641,221,269.49176025390625,0
650,224,244.4278564453125,1
692,224,214.27474975585938,2
724,216,21.372110366821289,1
748,220,143.69088745117188,1
761,220,192.72506713867188,0
784,216,54.249053955078125,2
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
905,206,978.3358154296875,0
929,201,29.521900177001953,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
32,235,137.7440185546875,0
0,0,20,0
0,0,20,0
116,244,96.251182556152344,2
140,248,89.026512145996094,2
164,236,72.26019287109375,2
176,248,67.754287719726562,1
224,232,103.04974365234375,1
246,227,294.65676879882812,0
260,226,436.3421630859375,1
292,226,824.67510986328125,1
316,228,1179.6964111328125,0
330,248,71.510528564453125,1
373,248,346.34161376953125,0
389,225,2339.79248046875,0
404,240,318.00631713867188,2
446,226,69.722267150878906,0
464,232,75.646675109863281,2
490,237,63.097324371337891,0
512,225,95.653282165527344,0
547,225,369.90036010742188,0
550,226,610.3199462890625,1
588,246,73.509910583496094,0
601,248,93.706207275390625,0
647,228,285.33377075195312,0
670,244,305.43572998046875,1
692,248,309.23574829101562,2
702,236,333.16220092773438,1
742,227,129.81158447265625,0
758,227,169.78446960449219,0
775,232,75.062522888183594,0
0,0,20,0
847,248,117.31829833984375,0
858,246,135.48953247070312,0
0,0,20,0
916,247,3025.411376953125,0
0,0,20,0
965,242,854.27960205078125,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
1211,233,22.815240859985352,0
0,0,20,0
20,259,51.506969451904297,0
44,260,199.94813537597656,2
0,0,20,0
96,264,58.467811584472656,1
118,250,65.197273254394531,1
132,264,120.73685455322266,2
152,258,54.219451904296875,1
186,257,90.227684020996094,0
208,264,59.833026885986328,0
231,255,78.224678039550781,0
262,264,119.59645843505859,1
294,254,120.26206207275391,0
320,253,75.940162658691406,0
334,252,70.960060119628906,1
363,250,94.787139892578125,0
376,251,344.14254760742188,0
417,266,22.542221069335938,0
430,262,44.704463958740234,0
0,0,20,0
0,0,20,0
519,270,225.04225158691406,0
548,268,148.074951171875,0
551,266,210.67323303222656,0
597,251,85.489967346191406,0
602,252,127.15644836425781,1
630,271,129.40620422363281,0
665,251,33.505336761474609,0
690,250,290.02850341796875,0
710,264,346.34188842773438,1
748,272,450.73074340820312,0
0,0,20,0
0,0,20,0
801,254,73.136039733886719,0
848,256,121.26282501220703,1
858,254,191.68406677246094,1
0,0,20,0
915,252,2548.79541015625,0
0,0,20,0
971,256,1401.72021484375,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
20,290,36.135288238525391,1
34,283,41.714744567871094,0
68,290,23.616973876953125,0
80,288,66.024627685546875,1
106,298,77.787452697753906,1
138,279,21.801441192626953,0
154,280,58.396644592285156,1
0,0,20,0
212,298,63.022449493408203,1
0,0,20,0
274,298,178.32746887207031,0
284,276,214.99308776855469,2
304,284,88.993698120117188,2
0,0,20,0
0,0,20,0
399,288,58.200878143310547,0
417,290,133.28752136230469,0
430,294,59.960540771484375,1
453,292,32.431793212890625,0
497,280,134.55348205566406,0
504,276,132.21562194824219,1
0,0,20,0
555,291,82.08770751953125,0
595,288,81.019332885742188,0
600,290,92.9105224609375,0
640,280,83.141532897949219,0
650,298,68.320449829101562,1
692,288,187.29727172851562,2
712,276,337.9415283203125,1
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
898,288,537.421875,0
919,289,2232.345703125,0
933,288,2890.0107421875,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
1210,290,22.678182601928711,1
0,0,20,0
0,0,20,0
36,310,241.12989807128906,0
62,304,32.994411468505859,1
98,302,31.572786331176758,0
118,306,120.93228912353516,1
136,304,158.84951782226562,1
0,0,20,0
192,304,54.631553649902344,1
220,320,108.4183349609375,2
244,312,252.38581848144531,2
274,301,152.52421569824219,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
523,324,41.060829162597656,0
548,308,97.907936096191406,2
552,312,235.82478332519531,1
0,0,20,0
614,316,111.895263671875,1
0,0,20,0
664,304,132.55010986328125,1
684,309,54.193569183349609,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
923,302,1664.765625,0
928,304,1569.292236328125,0
960,300,120.64625549316406,2
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
1212,321,33.935420989990234,0
0,0,20,0
0,0,20,0
34,344,22.382612228393555,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
177,349,24.512229919433594,0
211,325,38.18292236328125,0
0,0,20,0
0,0,20,0
298,338,27.417108535766602,1
316,333,31.39750862121582,0
0,0,20,0
353,338,42.607128143310547,0
394,336,20.11522102355957,1
406,334,23.295228958129883,1
432,330,54.040534973144531,0
456,333,35.123775482177734,0
495,336,34.073162078857422,0
504,347,45.857707977294922,0
536,328,232.27432250976562,2
556,336,119.82041931152344,2
591,334,62.808570861816406,0
621,329,108.97457885742188,0
630,348,93.655860900878906,0
652,340,80.640716552734375,0
686,327,29.779781341552734,0
0,0,20,0
742,334,38.281776428222656,0
752,336,33.308845520019531,0
0,0,20,0
824,336,256.08334350585938,1
832,336,238.58267211914062,2
852,344,108.28485870361328,1
896,334,77.156082153320312,0
900,342,78.786079406738281,1
933,347,52.078807830810547,0
955,339,30.767541885375977,0
0,0,20,0
1016,339,66.874504089355469,0
0,0,20,0
1068,337,21.408655166625977,0
1098,346,47.732410430908203,1
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
1212,339,86.453704833984375,0
0,0,20,0
22,367,127.64578247070312,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
129,360,106.20964813232422,0
161,357,42.814853668212891,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
418,350,40.232418060302734,0
438,365,72.165657043457031,0
463,369,44.714221954345703,0
497,360,41.812713623046875,0
0,0,20,0
547,353,51.819370269775391,0
565,366,27.986757278442383,0
592,354,87.408416748046875,0
612,359,83.688713073730469,0
0,0,20,0
650,364,63.585308074951172,0
682,358,86.024063110351562,0
722,362,85.292129516601562,0
0,0,20,0
761,360,55.636611938476562,0
796,352,111.1285400390625,2
816,354,113.29607391357422,1
0,0,20,0
867,362,79.402450561523438,0
884,364,65.406814575195312,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
1024,354,22.241434097290039,1
1035,350,43.362648010253906,0
0,0,20,0
1087,369,139.02497863769531,0
1124,364,175.28787231445312,1
1125,364,267.66259765625,0
1158,363,79.865203857421875,0
0,0,20,0
1212,351,61.534755706787109,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
0,0,20,0
